ARH	PCATASTRAL1	PCATASTRAL2	SUBPARCELA	VALOR	TIPO	AATIPO	IPP	SUPERFICIE	NINTERNO	NINTERNO_SUBPARCELA	CIRCULARIDAD	CONVEXIDAD	ELONGACION	PLUVIOMETRIA	TIPO_VERANO	ETP	TM	TMIN	CLASIF	INV	TUSEC	TUREG	REGIHU	REGITE	PLU	PSECO	PFRIO	PCAL	ALTURA_MEDIA	PENDIENTE_MEDIA	ORIENTACION_MEDIA	LAT	LON
1605	46250A0	2400514	0	18600	FCR	FR	2	194.727922	1989	10	746	217850901	175617835	0.286	1	0.886	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.31167	39.48752
1611	46249A0	100186	a	16100	FCR	FR	0	205.54614	1989	8	1263	217667214	175518991	0.295	0.919	0.583	750	4	30	14	67	7	3	15	45	4	18	500	4	5	2	5.32314	39.48753
1605	46250A0	2200021	b	18600	FCR	FR	3	183.909704	1989	12	1378	217858816	175617122	0.47	0.959	0.506	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.31622	39.48757
1605	46250A0	2500354	0	18600	FCR	FR	1	205.54614	1989	8	7025	217857043	175615956	0.784	0.999	0.044	850	4	30	16	62	6	3	20	50	3	6	700	4	5	1	5.33052	39.48758
1605	46250A0	2500778	0	18600	FCR	FR	2	194.727922	1989	10	1514	217861596	175615965	0.512	0.998	0.707	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.32644	39.48763
1605	46250A0	2500781	0	18600	FCR	FR	2	194.727922	1989	10	993	217861599	175615968	0.763	1	0.317	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.33607	39.48768
1606	46202A0	200348	0	13900	FCR	FR	1	194.727922	1989	10	2790	214775528	173514076	0.608	0.999	0.387	850	4	34	16	62	6	4	25	50	3	6	700	3	4	2	5.3127	39.48771
1606	46202A0	300108	0	13900	FCR	FR	3	133.604991	1989	23	623	214775647	173511399	0.49	1	0.563	850	4	34	16	62	6	4	25	50	3	6	700	3	4	2	5.33104	39.48772
1606	46202A0	300110	0	13900	FCR	FR	2	150.102773	1989	20	2566	214775649	173511401	0.452	0.992	0.542	850	4	34	16	62	6	4	25	50	3	6	700	3	4	2	5.31588	39.48773
1604	46122A0	600489	0	24800	FCR	FR	1	227.182575	1989	5	368	217824600	175584402	0.362	0.998	0.648	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.32713	39.48777
1604	46122A0	700022	c	24800	FCR	FR	3	178.500595	1989	13	709	217822852	175583511	0.506	0.915	0.456	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.3229	39.48785
1605	46250A0	500998	0	18600	FCR	FR	2	194.727922	1989	10	191	217858443	175609432	0.262	1	0.809	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.32054	39.48786
1604	46122A0	800063	0	24800	FCR	FR	1	227.182575	1989	5	209	217820357	175584758	0.708	1	0.179	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.3352	39.48795
1604	46122A0	800254	c	24800	FCR	FR	1	227.182575	1989	5	49	217826783	175584773	0.736	0.997	0.212	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.33597	39.48804
1604	46122A0	1500459	a	24800	FCR	FR	1	227.182575	1989	5	764	217826963	175587391	0.793	0.991	0.125	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.32425	39.48804
1605	46250A0	400089	0	18600	FCR	FR	1	205.54614	1989	8	7108	217859681	175609618	0.582	0.988	0.45	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.3216	39.48805
1605	46250A0	500586	0	18600	FCR	FR	1	205.54614	1989	8	2506	217859841	175609934	0.754	1	0.192	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.32959	39.48809
1605	46250A0	3200432	a	18600	FCR	FR	3	183.909704	1989	12	6054	217852204	175611466	0.552	0.945	0.171	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.31552	39.48815
1605	46250A0	3200433	0	18600	FCR	FR	3	183.909704	1989	12	5613	217852205	175611468	0.794	1	0.189	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.33026	39.48817
1605	46250A0	3200437	0	18600	FCR	FR	3	183.909704	1989	12	4168	217852208	175611471	0.772	0.998	0.203	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.33804	39.48817
1605	46250A0	3200179	0	18600	FCR	FR	3	183.909704	1989	12	3158	217850170	175611588	0.606	0.99	0.501	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.31549	39.4882
1605	46250A0	3200180	0	18600	FCR	FR	3	183.909704	1989	12	1025	217850171	175611589	0.588	1	0.341	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.32564	39.4882
1605	46250A0	3200182	0	18600	FCR	FR	3	183.909704	1989	12	5925	217850173	175611591	0.713	0.999	0.262	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.32948	39.48823
1605	46250A0	3200188	0	18600	FCR	FR	2	194.727922	1989	10	4860	217850179	175611597	0.742	1	0.122	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.32399	39.48836
1604	46122A0	100294	a	24800	FCR	FR	2	216.364358	1989	6	1024	217826837	175583808	0.488	0.968	0.551	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.33652	39.48842
1604	46122A0	500075	a	24800	FCR	FR	1	227.182575	1989	5	496	217824039	175584049	0.709	1	0.349	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.33097	39.48846
1604	46122A0	600812	0	24800	FCR	FR	1	227.182575	1989	5	153	217822493	175588699	0.331	0.999	0.756	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.32291	39.48849
1611	46249A0	200086	0	16100	FCR	FR	0	205.54614	1989	8	1047	217667391	175519757	0.765	0.998	0.349	750	4	30	14	67	7	3	15	45	4	18	500	4	5	2	5.33576	39.48855
1605	46250A0	501037	a	18600	FCR	FR	2	194.727922	1989	10	683	217859908	175609708	0.574	0.998	0.628	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.33124	39.48856
1605	46250A0	3000407	0	18600	FCR	FR	3	183.909704	1989	12	1113	217850102	175611247	0.522	0.999	0.619	850	4	30	16	62	6	3	20	50	4	6	500	4	5	1	5.33102	39.48865
1605	46250A0	3000408	0	18600	FCR	FR	3	183.909704	1989	12	813	217850103	175611248	0.511	0.994	0.451	850	4	30	16	62	6	3	20	50	4	6	500	4	5	1	5.33661	39.4887
1605	46250A0	3000419	0	18600	FCR	FR	3	183.909704	1989	12	846	217850108	175611253	0.746	0.996	0.134	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.31693	39.48873
1605	46250A0	3200774	0	18600	FCR	FR	3	183.909704	1989	12	862	217855315	175611501	0.737	1	0.158	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.33387	39.48876
1605	46250A0	3400245	0	18600	FCR	FR	3	183.909704	1989	12	2116	217849291	175609744	0.662	1	0.424	850	4	30	16	62	6	3	20	50	4	6	500	4	5	1	5.33213	39.48883
1605	46250A0	3400249	0	18600	FCR	FR	3	183.909704	1989	12	2363	217849295	175609748	0.657	0.997	0.286	850	4	30	16	62	6	3	20	50	4	6	500	4	5	1	5.33092	39.48884
1604	46122A0	800200	0	24800	FCR	FR	1	227.182575	1989	5	676	217822553	175584810	0.655	0.998	0.318	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.33774	39.48885
1604	46122A0	800171	0	24800	FCR	FR	1	227.182575	1989	5	271	217822078	175586358	0.778	1	0.119	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.32476	39.48885
1604	46122A0	800171	0	24800	CIT	FR	1	227.182575	1989	5	271	217822078	175586358	0.778	1	0.119	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.31635	39.48891
